1	1	0.138478098792
1	2	0.0160216440713
1	3	0.0173550757469
1	4	0.014316143112
1	5	0.0179584887285
1	6	0.0143381135686
1	7	0.0343419229042
1	8	0.0173801869443
1	9	0.0231534274287
1	10	0.0137606477409
1	11	0.0157491282985
1	12	0.0141843921245
1	13	0.0181976098241
1	14	0.0191278404249
1	15	0.0166982969164
1	16	0.0140349308882
1	17	0.0159204291161
1	18	0.0143287021544
1	19	0.0237965024022
1	20	0.0164660481922
1	21	0.014539754982
1	22	0.0215509650845
1	23	0.017318379411
1	24	0.0153862536104
1	25	0.0193819767071
1	26	0.0166583478457
1	27	0.0153375201141
1	28	0.0150256252711
1	29	0.0151284666298
1	30	0.0147890765592
1	31	0.014711886673
1	32	0.015878288564
1	33	0.0227573285528
1	34	0.0180161448959
1	35	0.0179253849592
1	36	0.0281688713411
1	37	0.0192557625746
1	38	0.0165965214646
1	39	0.0174461382962
1	40	0.0154036907584
1	41	0.0156063296479
1	42	0.0152735899732
1	43	0.0183160934628
1	44	0.0228403290641
1	45	0.0154909935325
1	46	0.0123260818463
1	47	0.021764943665
1	48	0.0149574659859
1	49	0.0208224905396
1	50	0.0157176686089
2	1	0.0156206612245
2	2	0.2058622392
2	3	0.0147234124235
2	4	0.0130037480461
2	5	0.0173991372997
2	6	0.0123107583271
2	7	0.0146409625142
2	8	0.0139144976736
2	9	0.0134379900477
2	10	0.0302475571449
2	11	0.015586408581
2	12	0.013087920136
2	13	0.0156985707907
2	14	0.0154210479917
2	15	0.0149365056039
2	16	0.0168978287322
2	17	0.0280543012313
2	18	0.0162044711979
2	19	0.0135313154791
2	20	0.0151817625559
2	21	0.0117761481159
2	22	0.016137433529
2	23	0.0156949830353
2	24	0.0158105615408
2	25	0.0128727076735
2	26	0.017568252704
2	27	0.0162784115424
2	28	0.0132682476934
2	29	0.0157422418518
2	30	0.0147554823924
2	31	0.0118005620413
2	32	0.0115202499592
2	33	0.0161643054741
2	34	0.0199468764058
2	35	0.0137757292443
2	36	0.0145532279223
2	37	0.0164184278997
2	38	0.0132857289281
2	39	0.0251818368795
2	40	0.0122021717331
2	41	0.0155612260197
2	42	0.033503998306
2	43	0.0187015027953
2	44	0.0127497220852
2	45	0.0127759210429
2	46	0.0152050416843
2	47	0.0166949729313
2	48	0.0135447383043
2	49	0.024535673508
2	50	0.0162125205563
3	1	0.017301464012
3	2	0.0150737325385
3	3	0.166601639094
3	4	0.0132651301002
3	5	0.021673570122
3	6	0.012334168708
3	7	0.0301711715326
3	8	0.0140225391737
3	9	0.0125522769594
3	10	0.016862426147
3	11	0.0192767446305
3	12	0.0130403383112
3	13	0.0144224462144
3	14	0.0145589326935
3	15	0.0292771823237
3	16	0.0172957608832
3	17	0.0162752994392
3	18	0.0205530840515
3	19	0.0156411492468
3	20	0.0166300347779
3	21	0.0150148285713
3	22	0.0216730028757
3	23	0.0142784756781
3	24	0.0152070170624
3	25	0.0150066007941
3	26	0.0134741024832
3	27	0.0167403377804
3	28	0.0177846247026
3	29	0.0225214123665
3	30	0.0145382773789
3	31	0.0135665978015
3	32	0.0133177721418
3	33	0.0311829458969
3	34	0.0147459672767
3	35	0.0154836374117
3	36	0.0140063767412
3	37	0.0219461638038
3	38	0.0121678683332
3	39	0.0159034192206
3	40	0.0335687736955
3	41	0.0176526272085
3	42	0.0138024579982
3	43	0.0184031693406
3	44	0.0134803584784
3	45	0.012709952433
3	46	0.013311038539
3	47	0.0162037870885
3	48	0.016491951777
3	49	0.0157715680078
3	50	0.0132157961541
4	1	0.0139456547918
4	2	0.01301805787
4	3	0.0129476447773
4	4	0.235137537492
4	5	0.0131736041207
4	6	0.0372165597303
4	7	0.0124158944788
4	8	0.0166955485399
4	9	0.0183506267343
4	10	0.0121971578396
4	11	0.012894554764
4	12	0.0190210571066
4	13	0.0143936165816
4	14	0.019964751182
4	15	0.012962889439
4	16	0.0131161160997
4	17	0.0147506093609
4	18	0.0122717107295
4	19	0.0179500542971
4	20	0.0150253633209
4	21	0.0190881394156
4	22	0.0123918685259
4	23	0.0140918193851
4	24	0.0126312666756
4	25	0.0147211863956
4	26	0.0137058528232
4	27	0.0124753922881
4	28	0.0133414403801
4	29	0.0125197160998
4	30	0.0137298051278
4	31	0.048521956445
4	32	0.0130501932382
4	33	0.0124896967589
4	34	0.0139809143318
4	35	0.0121240111201
4	36	0.0135653644329
4	37	0.0128348174015
4	38	0.0288951393477
4	39	0.013758353179
4	40	0.0150195320397
4	41	0.0129000820463
4	42	0.0120646666427
4	43	0.012533448985
4	44	0.0134373946267
4	45	0.0186453107069
4	46	0.0134113245522
4	47	0.0125857770805
4	48	0.0146781660356
4	49	0.0120744576293
4	50	0.017283897027
5	1	0.0181665179871
5	2	0.0180334388745
5	3	0.0219311349047
5	4	0.01377474277
5	5	0.167041260618
5	6	0.0169658851192
5	7	0.0154164936306
5	8	0.0215855779651
5	9	0.0183355964305
5	10	0.0136823491793
5	11	0.0166891615376
5	12	0.0241280049811
5	13	0.0183871269166
5	14	0.0146780673818
5	15	0.0145559934429
5	16	0.0178961395944
5	17	0.015729504943
5	18	0.0157411137178
5	19	0.0159673292364
5	20	0.0201147254361
5	21	0.0148172816545
5	22	0.0135604933664
5	23	0.0153552451506
5	24	0.0205489896948
5	25	0.0132665582248
5	26	0.0158939909583
5	27	0.0244755608661
5	28	0.0189905822751
5	29	0.0206564148723
5	30	0.0128343104521
5	31	0.0126611208836
5	32	0.0131976150906
5	33	0.0166187850525
5	34	0.0164042245624
5	35	0.014018987209
5	36	0.0155716814533
5	37	0.021974708579
5	38	0.0131177024508
5	39	0.031575844117
5	40	0.0141481327079
5	41	0.0172215156709
5	42	0.0132279844095
5	43	0.0178292665475
5	44	0.0153558100097
5	45	0.0201203204176
5	46	0.013937741791
5	47	0.0137563950856
5	48	0.0143192005555
5	49	0.0201590379949
5	50	0.0155643332306
6	1	0.0140183427298
6	2	0.0123745225374
6	3	0.0120750409952
6	4	0.0372003188428
6	5	0.0164208558896
6	6	0.212046060438
6	7	0.0128896579484
6	8	0.0223595355759
6	9	0.0185706365705
6	10	0.0120870205223
6	11	0.0131819110392
6	12	0.0225202929146
6	13	0.0188116804058
6	14	0.0226884010921
6	15	0.0123530180939
6	16	0.0139842736053
6	17	0.0130605058431
6	18	0.0133689455094
6	19	0.0202927306679
6	20	0.0153102908117
6	21	0.0134263778028
6	22	0.0127347126259
6	23	0.0152502578998
6	24	0.0132370209224
6	25	0.0131615074724
6	26	0.0151645154029
6	27	0.0136755833978
